model,score_test,score_val,pred_time_test,pred_time_val,fit_time,pred_time_test_marginal,pred_time_val_marginal,fit_time_marginal,stack_level,can_infer,fit_order
RandomForestGini,0.8214285714285714,0.8461538461538461,0.08861112594604492,0.05912923812866211,70.78135991096497,0.08861112594604492,0.05912923812866211,70.78135991096497,1,True,1
WeightedEnsemble_L2,0.8214285714285714,0.8461538461538461,0.1021888256072998,0.05949854850769043,70.80190587043762,0.013577699661254883,0.0003693103790283203,0.02054595947265625,2,True,2
