model,score_test,score_val,pred_time_test,pred_time_val,fit_time,pred_time_test_marginal,pred_time_val_marginal,fit_time_marginal,stack_level,can_infer,fit_order
RandomForestGini,1.0,1.0,0.08847165107727051,0.06140637397766113,67.31126666069031,0.08847165107727051,0.06140637397766113,67.31126666069031,1,True,1
WeightedEnsemble_L2,1.0,1.0,0.10185503959655762,0.06183457374572754,67.33269429206848,0.01338338851928711,0.00042819976806640625,0.021427631378173828,2,True,2
